name,vendor,price,category_id,url,picture,availability
"Муфта ПВХ Kripsol разборная клей вн.-клей нар. EHS10 63.C, диаметр 63 мм.",Kripsol,386,179,https://aquapolis.ru/mufta-pvh-kripsol-razbornaja-klej-klej-ehs10-63-c-diametr-63-mm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/0/0/003051_2.jpg,true
"Муфта ПВХ Kripsol разборная с наружной резьбой EHM30 63.C, диаметр 63мм. х 2""",Kripsol,510,179,https://aquapolis.ru/mufta-pvh-kripsol-razbornaja-s-naruzhnoj-rez-boj-ehm30-63-c-diametr-63mm-h-2.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/e/h/ehm30_1.jpg,false
"Муфта ПВХ Kripsol разборная с наружной резьбой EHM20 63.C, диаметр 63мм. х 2""",Kripsol,1047,179,https://aquapolis.ru/mufta-pvh-kripsol-razbornaja-s-naruzhnoj-rez-boj-ehm20-63-c-diametr-63mm-h-2.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/0/0/001191.jpg,false
"Муфта ПВХ Kripsol редукционная с наружной резьбой MR30 50.C, диаметр 40-50 мм. х 1½""",Kripsol,71,179,https://aquapolis.ru/mufta-pvh-kripsol-redukcionnaja-s-naruzhnoj-rez-boj-mr30-50-c-diametr-40-50-mm-h-1.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/0/0/000727.jpg,false
"Муфта ПВХ Kripsol редукционная с наружной резьбой TRM30 50.C, диаметр 50-63 мм. х 1½""",Kripsol,84,179,https://aquapolis.ru/mufta-pvh-kripsol-redukcionnaja-s-naruzhnoj-rez-boj-trm30-50-c-diametr-50-63-mm-h-357.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/1/0/1002-1.jpg,false
Ручной пылесос Watertech Pool Blaster MAX CG,Watertech,24364,113,https://aquapolis.ru/ruchnoj-pylesos-watertech-poolblaster-max-cg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/m/a/max_sg.jpg,false
Робот-пылесоc AquaTron Pool-Rover S2 50B,Aquatron,39346,113,https://aquapolis.ru/robot-pylesoc-aquatron-pool-rover-s2-50b.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/a/q/aquabot-pool-rover-14.jpg,false
Робот-пылесоc Aquabot Bravo,Aquatron,83051,113,https://aquapolis.ru/robot-pylesoc-aquabot-bravo.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/a/q/aquatron_bravo_2.jpg,false
Робот-пылесоc Aquabot Viva,Aquabot,127831,113,https://aquapolis.ru/robot-pylesoc-aquabot-viva.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/v/i/viva_front_1.jpg,true
Робот-пылесоc Aquabot Magnum,Aquabot,254642,113,https://aquapolis.ru/robot-pylesoc-aquabot-magnum.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/m/a/magnum_2.jpeg,true
Робот-пылесоc Aquabot Ultramax Junior,Aquabot,440160,113,https://aquapolis.ru/robot-pylesoc-aquabot-ultramax-junior.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/u/l/ultramax-junior-1.jpg,false
Робот-пылесоc Aquabot Ultramax,Aquabot,492980,113,https://aquapolis.ru/robot-pylesoc-aquabot-ultramax.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/u/l/ultramax_aquatron_1.jpg,false
AquaDoctor C-90T 5 кг.,AquaDoctor,1931,103,https://aquapolis.ru/aquadoctor-c90-t-5-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/9/c90t.jpg,true
AquaDoctor MC-T 50 кг.,AquaDoctor,18031,103,https://aquapolis.ru/aquadoctor-mc-t-50-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/m/c/mct_1.jpg,false
AquaDoctor MC-T 5 кг.,AquaDoctor,2022,103,https://aquapolis.ru/aquadoctor-mc-t-5-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/m/c/mct.jpg,true
AquaDoctor C-60 50 кг. в гранулах,AquaDoctor,17007,103,https://aquapolis.ru/aquadoctor-c60-50-kg-v-granulah.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/-/c-60_4.jpg,true
AquaDoctor C-60 5 кг. в гранулах,AquaDoctor,1795,103,https://aquapolis.ru/aquadoctor-c60-5-kg-v-granulah.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/-/c-60_3.jpg,true
AquaDoctor C-60T 50 кг. в таблетках,AquaDoctor,16027,103,https://aquapolis.ru/aquadoctor-c60-t-50-kg-v-tabletkah.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/-/c-60t_1_3.jpg,true
AquaDoctor C-60T 5 кг. в таблетках,AquaDoctor,1682,103,https://aquapolis.ru/aquadoctor-c60-t-5-kg-v-tabletkah.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/-/c-60t_1_2.jpg,true
AquaDoctor pH Minus 25 кг.,AquaDoctor,3860,103,https://aquapolis.ru/sredstvo-dlja-korrekcii-urovnja-ph-aquadoctor-ph-minus-25-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/p/h/phm_2.jpg,true
AquaDoctor pH Minus 50 кг.,AquaDoctor,7110,103,https://aquapolis.ru/sredstvo-dlja-korrekcii-urovnja-ph-aquadoctor-ph-minus-50-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/p/h/phm_3.jpg,false
AquaDoctor pH Minus 5 кг.,AquaDoctor,813,103,https://aquapolis.ru/sredstvo-dlja-korrekcii-urovnja-ph-aquadoctor-ph-minus-5-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/0/0/001913_1.jpg,true
AquaDoctor pH Minus 10 кг.,AquaDoctor,1798,103,https://aquapolis.ru/sredstvo-dlja-korrekcii-urovnja-ph-aquadoctor-ph-minus-10-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/p/h/phm_1.jpg,false
AquaDoctor pH Plus 5 кг.,AquaDoctor,1168,103,https://aquapolis.ru/sredstvo-dlja-korrekcii-urovnja-ph-aquadoctor-ph-plus-5-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/p/h/php.jpg,false
AquaDoctor pH Plus 50 кг.,AquaDoctor,10665,103,https://aquapolis.ru/sredstvo-dlja-korrekcii-urovnja-ph-aquadoctor-ph-plus-50-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/p/h/php_1.jpg,true
Дезинфекант на основе активного кислорода AquaDoctor Water Shock О2,AquaDoctor,2651,103,https://aquapolis.ru/dezinfikant-na-osnove-aktivnogo-kisloroda-aquadocto-water-shock-5-kg.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/0/2/02.png,false
AquaDoctor AC 10 л.,AquaDoctor,1625,103,https://aquapolis.ru/sredstvo-protiv-vodoroslej-aquadoctor-ac-10-l.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/a/c/ac_1.jpg,true
AquaDoctor AC 5 л.,AquaDoctor,864,103,https://aquapolis.ru/sredstvo-protiv-vodoroslej-aquadoctor-ac-5-l.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/a/c/ac.jpg,false
Коагулирующее средство в картушах AquaDoctor Superflock,AquaDoctor,610,103,https://aquapolis.ru/sredstvo-koagulirujuschee-v-kartushah-dlitelnogo-dejstvija-aquadoctor-superflock.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/4/9/499-2.jpg,true
Коагулирующее средство в гранулах AquaDoctor FL 5 кг.,AquaDoctor,1209,103,https://aquapolis.ru/sredstvo-ustranjajuschee-melchajshie-vzveshennye-chasticy-aquadoctor-fl-5-l.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/f/l/fl.png,false
Средство для консервации бассейна AquaDoctor Winter Care 5 л.,AquaDoctor,1524,103,https://aquapolis.ru/sredstvo-dlja-konservacii-vody-v-bassejne-aquadoctor-winter-care-5-l.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/w/c/wc.png,true
Тестер таблеточный AquaDoctor Cl и pH,AquaDoctor,669,103,https://aquapolis.ru/tester-tabletochnyj-aquadoctor-ch-i-ph.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/0/1/015701.jpg,false
Запасные таблетки AquaDoctor Cl,AquaDoctor,205,103,https://aquapolis.ru/zapasnye-tabletki-aquadoctor-ch.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/t/a/tabl_1_1.jpg,false
Запасные таблетки AquaDoctor рН,AquaDoctor,205,103,https://aquapolis.ru/zapasnye-tabletki-aquadoctor-rn.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/t/a/tabl_2.jpg,false
Тестер для воды фотометр Exact Micro 7+,ITS,21909,103,https://aquapolis.ru/tester-dlja-vody-fotometr-exact-micro-7.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/4/5/458.jpg,false
Лакмусовые полоски для фотометрического тестера Exact Strip DPD-1 Free cHlorine,ITS,1348,103,https://aquapolis.ru/lakmusovye-poloski-dlja-fotometricheskogo-testera-exact-strip-dpd-1-free-chlorine.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/i/t/its-exact-strip-dpd-1-10ml-sample-100-packets-of-1-484101-1_4.jpg,false
Лакмусовые полоски для фотометрического тестера Exact Strip DPD-3 Total cHlorine,ITS,819,103,https://aquapolis.ru/lakmusovye-poloski-dlja-fotometricheskogo-testera-exact-strip-dpd-3-total-chlorine.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/i/t/its-exact-strip-dpd-1-10ml-sample-100-packets-of-1-484101-1_3.jpg,false
Лакмусовые полоски для фотометрического тестера Exact Strip pH,ITS,1155,103,https://aquapolis.ru/lakmusovye-poloski-dlja-fotometricheskogo-testera-exact-strip-ph.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/i/t/its-exact-strip-dpd-1-10ml-sample-100-packets-of-1-484101-1_2.jpg,true
Лакмусовые полоски для фотометрического тестера Exact Micro Calcium Hardness,ITS,1541,103,https://aquapolis.ru/lakmusovye-poloski-dlja-fotometricheskogo-testera-exact-micro-calcium-hardness.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/i/t/its-exact-strip-dpd-1-10ml-sample-100-packets-of-1-484101-1_1.jpg,false
Лакмусовые полоски для фотометрического тестера Exact Micro Copper,ITS,1541,103,https://aquapolis.ru/lakmusovye-poloski-dlja-fotometricheskogo-testera-exact-micro-copper.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/i/t/its-exact-strip-dpd-1-10ml-sample-100-packets-of-1-484101-1.jpg,false
Реагент Cyanuric Acid II,Hach,1213,103,https://aquapolis.ru/reagent-cyanuric-acid-ii.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/a/s/asset-get.product.image.jpg,true
Каркас для бассейна Esprit - Wood (366x732x132),Atlantic Pools,91825,87,https://aquapolis.ru/karkas-dlja-bassejna-esprit-wood-3-66x7-32x1-32m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/placeholder/default/aq_box.jpg,true
Виниловое покрытие синего цвета LI244820 (7.32x1.32м),GRE,17437,87,https://aquapolis.ru/vinilovoe-pokrytie-sinego-cveta-li244820-7-32x1-32m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/placeholder/default/aq_box.jpg,false
Виниловое покрытие синего цвета LI122420 (3.66x7.32x1.32м.),Atlantic Pools,13418,87,https://aquapolis.ru/vinilovoe-pokrytie-sinego-cveta-li122420-3-66x7-32x1-32m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/placeholder/default/aq_box.jpg,true
Виниловое покрытие синего цвета LI183320 (5.49x10.1x1.32м.),Atlantic Pools,19871,87,https://aquapolis.ru/vinilovoe-pokrytie-sinego-cveta-li183320-5-49x10-1x1-32m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/placeholder/default/aq_box.jpg,true
Осушитель воздуха APEX AQ-60D (60 л/cутки),Apex,96241,119,https://aquapolis.ru/osushitel-vozduha-apex-aq-60d.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/3/1/3100_3102.jpg,false
"Лайнер Cefil Urdike темно-голубой (20,0 м) противоскользящий",Cefil,1959,120,https://aquapolis.ru/temno-goluboj-protivoskolzjaschij-lajner-cefil-shirina-rulona-165-mm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/4/0/4098_1_1.jpg,true
"Прудовая пленка Cefil Urater Negro черная (2,0х20,0 м) ",Cefil,470,120,https://aquapolis.ru/prudovaja-plenka-cefil-urater-negro-rulon-2h50-4-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/i/n/information_items_188_1.jpg,true
"Лайнер Cefil Urdike 2,05 м",Cefil,1328,120,https://aquapolis.ru/temno-goluboj-lajner-cefil-urdike-s-akrilovym-lakovym-pokrytiem-rulon-2-05h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/4/1/4100-2_1_2.jpg,true
Переливная решетка Aquaviva од. соед. 250*25мм Classik,Aquaviva,1003,169,https://aquapolis.ru/perelivnaja-reshetka-aquaviva-od-soed-250-25mm-classik.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/n/e/netta_classic_one_w.jpeg,true
Переливная решетка Classic с центральным соединением 150x25 мм (белая),Netta,1047,169,https://aquapolis.ru/perelivnaja-reshetka-classic-s-centralnym-soedineniem-150x25-mm-belaja.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/6/0/6044_1_3.jpg,false
Переливная решетка Aquaviva од. соед. 200*25мм Classik серая,Aquaviva,995,169,https://aquapolis.ru/perelivnaja-reshetka-aquaviva-od-soed-200-25mm-classik-seraja.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/n/e/netta_classic_one_2.jpeg,false
Переливная решетка Aquaviva дв. соед. 200*25мм Classik,Aquaviva,787,169,https://aquapolis.ru/perelivnaja-reshetka-aquaviva-dv-soed-200-25mm-classik.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/n/e/netta_classic_double_3.jpg,true
Переливная решетка Aquaviva дв. соед. 250*25мм Classik,Aquaviva,960,169,https://aquapolis.ru/perelivnaja-reshetka-aquaviva-dv-soed-250-25mm-classik.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/n/e/netta_classic_double_2.jpg,true
Переливная решетка Aquaviva дв. соед. 300*25мм Classik,Aquaviva,1606,169,https://aquapolis.ru/perelivnaja-reshetka-aquaviva-dv-soed-300-25mm-classik.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/n/e/netta_classic_double_1.jpg,false
Переливная решетка Aquaviva од. соед. 200*25мм Grift,Aquaviva,732,169,https://aquapolis.ru/perelivnaja-reshetka-aquaviva-od-soed-200-25mm-grift.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/n/e/netta_grift_1_2.jpg,true
Переливная решетка Aquaviva од. соед. 250*25мм Grift,Aquaviva,1009,169,https://aquapolis.ru/perelivnaja-reshetka-aquaviva-od-soed-250-25mm-grift.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/n/e/netta_grift_1.jpg,true
Переливная решетка Aquaviva дв. соед. 300*25мм Grift,Aquaviva,1746,169,https://aquapolis.ru/perelivnaja-reshetka-aquaviva-dv-soed-300-25mm-grift.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/n/e/netta_grift_2.jpg,true
Угловой элемент Classic и Grift для переливной решетки 90° 150/25 мм (белый),Netta,1745,169,https://aquapolis.ru/uglovoj-jelement-classic-i-grift-dlja-perelivnoj-reshetki-150-mm-90-belyj.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/5/3/5377.jpg,false
Угловой элемент Aquaviva 90° 200*25мм,Aquaviva,984,169,https://aquapolis.ru/uglovoj-jelement-aquaviva-90-200-25mm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/o/corner_netta_90_3.jpg,true
Угловой элемент Aquaviva 90° 250*25мм,Aquaviva,1056,169,https://aquapolis.ru/uglovoj-jelement-aquaviva-90-250-25mm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/o/corner_netta_90_2.jpg,true
Угловой элемент Aquaviva 45° 150*25мм,Aquaviva,1138,169,https://aquapolis.ru/uglovoj-jelement-aquaviva-45-150-25mm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/o/corner_netta_45_4.jpg,false
Угловой элемент Aquaviva 45° 200*25мм,Aquaviva,854,169,https://aquapolis.ru/uglovoj-jelement-aquaviva-45-200-25mm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/o/corner_netta_45_3.jpg,true
Угловой элемент Aquaviva 45° 250*25мм,Aquaviva,1101,169,https://aquapolis.ru/uglovoj-jelement-aquaviva-45-250-25mm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/c/o/corner_netta_45_2.jpg,true
Каркасный бассейн Bestway 56465 (549x274x122) с картриджным фильтром,Bestway,40798,87,https://aquapolis.ru/karkasnyj-bassejn-bestway-56465-549x274x122-s-kartridzhnym-filtrom.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/1/2/12197_56465_1.jpg,true
Каркасный бассейн Bestway 56257 (671x396x132) с песочным фильтром,Bestway,70975,87,https://aquapolis.ru/karkasnyj-bassejn-bestway-56257-671x396x132-s-pesochnym-filtrom.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/5/6/56278-1_1.jpg,true
Сборный бассейн Bestway Hydrium 56574 (360x120) с песочным фильтром,Bestway,44795,87,https://aquapolis.ru/sbornyj-bassejn-bestway-hydrium-56574-360x120-s-pesochnym-filtrom.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/5/6/56285-56285be-56285gb-56285nl-1.jpg,true
L профиль для переливной решетки Aquaviva Classik и Grift 2м,Aquaviva,247,169,https://aquapolis.ru/l-profil-dlja-perelivnoj-reshetki-aquaviva-classik-i-grift-2m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/n/e/netta_l_corner.jpg,true
Бортовая плита Sofikitis KAVALA KVA2 стартовая 61x21x3 см  ,Sofikitis,3136,184,https://aquapolis.ru/bortovaja-plita-sofikitis-kavala-kva2-startovaja-61x21x3-sm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/1/2/12010.jpg,true
Бортовая плита Sofikitis KAVALA KVT3 финишная 61x10x3 см   ,Sofikitis,1319,184,https://aquapolis.ru/bortovaja-plita-sofikitis-kavala-kvt3-finishnaja-61x10x3-sm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/1/2/12012.jpg,true
Бортовая плита Sofikitis KAVALA KVB0 61x55x3 см  ,Sofikitis,4641,184,https://aquapolis.ru/bortovaja-plita-sofikitis-kavala-kvb0-61x55x3-sm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/1/2/12014.jpg,false
Виниловое покрытие с фризом LI1852OTU25 (5.49x1.32м.),Atlantic Pools,25192,87,https://aquapolis.ru/kruglaja-vinilovaja-chasha-c-mramornym-uzorom-li1852otu25-5-49x1-32m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/placeholder/default/aq_box.jpg,false
Виниловое покрытие с фризом LI153052OTU25 (4.57x9.14 x1.32м.),Atlantic Pools,24514,87,https://aquapolis.ru/ovalnaja-vinilovaja-chasha-c-mramornym-uzorom-li153052otu25-4-57x9-14-x1-32m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/placeholder/default/aq_box.jpg,true
Бортовая плита Sofikitis KAVALA KVB01 61x55x3 см,Sofikitis,6836,184,https://aquapolis.ru/bortovaja-plita-sofikitis-kavala-kvb01-61x55x3-sm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/1/2/12015.jpg,true
Виниловое покрытие с фризом LI183352OTU25 (5.49x10.1x1.32м.),Atlantic Pools,29609,87,https://aquapolis.ru/ovalnaja-vinilovaja-chasha-c-mramornym-uzorom-li183352otu25-5-49x0-1x1-32m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/placeholder/default/aq_box.jpg,true
Переливная решетка Sofikitis KAVALA KV0С 61x24.5x3 см  ,Sofikitis,6293,184,https://aquapolis.ru/perelivnaja-reshetka-sofikitis-kavala-kv0s-61x24-5x3-sm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/1/2/12011.jpg,true
Переливная решетка Sofikitis KAVALA KV6B 37x24.5x3 см  ,Sofikitis,9555,184,https://aquapolis.ru/perelivnaja-reshetka-sofikitis-kavala-kv6b-37x24-5x3-sm.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/1/2/12013.jpg,false
"Лайнер Cefil Urdike 1,65 м",Cefil,1328,120,https://aquapolis.ru/temno-goluboj-lajner-cefil-urdike-s-akrilovym-lakovym-pokrytiem-rulon-1-65h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/4/1/4100-2_1_1.jpg,true
"Лайнер Cefil France 2,05 м",Cefil,1328,120,https://aquapolis.ru/goluboj-lajner-cefil-france-s-akrilovym-lakovym-pokrytiem-rulon-2-05h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/5/6/5649_2__1_2.jpg,true
"Лайнер Cefil France 1,65 м",Cefil,1328,120,https://aquapolis.ru/goluboj-lajner-cefil-france-s-akrilovym-lakovym-pokrytiem-rulon-1-65h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/5/6/5649_2__1_1.jpg,true
"Лайнер Cefil Gres 2,05 м",Cefil,1732,120,https://aquapolis.ru/lajner-pod-mozaiku-cefil-gres-s-akrilovym-lakovym-pokrytiem-rulon-2-05h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/4/4/4465_5163-2_2_2.jpg,false
"Лайнер Cefil Gres 1,65 м",Cefil,1732,120,https://aquapolis.ru/lajner-pod-mozaiku-cefil-gres-s-akrilovym-lakovym-pokrytiem-rulon-1-65h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/4/4/4465_5163-2_2_1.jpg,false
"Лайнер Cefil Cyprus 2,05 м",Cefil,1732,120,https://aquapolis.ru/lajner-pod-svetlyj-mramor-cefil-cypruss-s-akrilovym-lakovym-pokrytiem-rulon-2-05h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/4/9/4933_5139-2_2_2.jpg,true
"Лайнер Cefil Cyprus 1,65 м",Cefil,1732,120,https://aquapolis.ru/lajner-pod-svetlyj-mramor-cefil-cypruss-s-akrilovym-lakovym-pokrytiem-rulon-1-65h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/4/9/4933_5139-2_2_1.jpg,false
"Лайнер Cefil Nesy 2,05 м",Cefil,1732,120,https://aquapolis.ru/lajner-pod-temnyj-mramor-cefil-nesy-s-akrilovym-lakovym-pokrytiem-rulon-2-05h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/5/7/5780_5459-2_1_1_2.jpg,true
"Лайнер Cefil Nesy 1,65 м  ",Cefil,1732,120,https://aquapolis.ru/lajner-pod-temnyj-mramor-cefil-nesy-s-akrilovym-lakovym-pokrytiem-rulon-1-65h25-2-m.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/5/7/5780_5459-2_1_1_1.jpg,true
Осушитель воздуха APEX AQ-90D (90 л/cутки)  ,Apex,107564,119,https://aquapolis.ru/osushitel-vozduha-apex-aq-90d.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/3/1/3100_3102_1.jpg,false
Осушитель воздуха APEX AQ-120D (120 л/cутки)  ,Apex,124547,119,https://aquapolis.ru/osushitel-vozduha-apex-aq-120d.html,https://aquapolis.ru/media/catalog/product/cache/1/image/425x425/9df78eab33525d08d6e5fb8d27136e95/3/1/3100_3102_2.jpg,false
